organizzazione_1,organizzazione_2,similarità_dimensione,similarità_codateco_aggregato,similarità_popolazione_classi_ordinali,similarità_anno_compilazione,similarità_numero_codice_campo,similarità_organico,similarità_codice_macro,similarità_label 0,similarità_media
11708852,30404299,True,False,1.0,0.0,1.0,0.57,1.0,0.17,0.5925
11708852,30477998,False,False,0.21,0.0,1.0,0.61,1.0,0.16,0.3725
11708852,32011667,True,False,1.0,0.0,1.0,0.7,1.0,0.23,0.6162500000000001
11708852,34738362,True,False,0.21,0.0,1.0,0.91,1.0,0.25,0.54625
11708852,35979660,True,False,1.0,0.0,1.0,0.67,1.0,0.12,0.59875
11708852,37303802,True,False,1.0,0.0,1.0,0.94,1.0,0.24,0.6475
11708852,37417707,True,True,1.0,0.0,1.0,0.7,1.0,0.12,0.7275
11708852,37516374,True,False,1.0,0.0,1.0,0.53,1.0,0.14,0.58375
11708852,38176350,True,False,1.0,0.0,1.0,0.76,1.0,0.12,0.61
11708852,38270618,False,True,0.79,0.0,1.0,0.79,1.0,0.17,0.59375
11708852,38292651,False,False,1.0,0.0,1.0,0.51,1.0,0.1,0.45125
11708852,38360501,False,False,0.79,0.0,1.0,0.66,1.0,0.15,0.45
11708852,38542766,True,False,1.0,0.0,1.0,0.77,1.0,0.24,0.62625
11708852,39850829,True,True,0.79,0.0,1.0,0.76,1.0,0.08,0.70375
11708852,48990529,False,False,0.79,0.0,1.0,0.8,1.0,0.18,0.47125
11708852,39718140,True,False,0.21,0.0,1.0,0.91,1.0,0.08,0.525
11708852,41147164,False,False,0.79,0.0,1.0,0.68,1.0,0.13,0.45
11708852,41737956,True,True,0.21,0.0,1.0,0.74,1.0,0.22,0.64625
11708852,42071139,True,False,1.0,0.0,1.0,0.79,1.0,0.21,0.625
11708852,42070610,False,False,0.79,0.0,0.82,0.8,1.0,0.09,0.4375
11708852,42169074,False,True,1.0,0.0,1.0,0.7,1.0,0.23,0.6162500000000001
11708852,58418337,True,False,1.0,0.0,0.18,0.74,0.17,0.0,0.38625
11708852,42997657,True,False,0.21,0.0,0.91,0.75,0.83,0.14,0.48000000000000004
11708852,43652596,False,False,0.21,0.0,1.0,0.73,1.0,0.17,0.38875
11708852,43869993,False,False,0.79,0.0,1.0,0.75,1.0,0.21,0.46875
11708852,43925569,True,True,0.79,0.0,1.0,0.75,1.0,0.09,0.70375
11708852,43949902,True,False,1.0,0.0,1.0,0.39,1.0,0.2,0.5737500000000001
11708852,43950172,False,False,1.0,0.0,1.0,0.48,1.0,0.19,0.45875
11708852,43950507,True,False,1.0,0.0,1.0,0.38,1.0,0.1,0.5599999999999999
11708852,44118667,True,False,1.0,0.0,1.0,0.54,1.0,0.13,0.58375
11708852,44710847,False,True,0.79,0.0,1.0,0.71,1.0,0.16,0.5825
11708852,44701390,True,False,0.21,0.0,1.0,0.86,1.0,0.12,0.52375
11708852,46327415,True,True,0.21,0.0,1.0,0.84,1.0,0.19,0.655
11708852,45024864,False,False,0.21,0.0,1.0,0.92,1.0,0.18,0.41375
11708852,46322477,True,False,0.21,0.0,0.91,0.98,1.0,0.12,0.5275
11708852,46152143,False,True,1.0,0.0,1.0,0.72,1.0,0.17,0.61125
11708852,46746173,False,False,0.21,0.0,1.0,0.49,1.0,0.19,0.36125
11708852,48057955,True,False,1.0,0.0,1.0,0.91,1.0,0.06,0.62125
11708852,48615138,True,False,0.21,0.0,1.0,0.8,1.0,0.22,0.5287499999999999
11708852,50539607,True,False,1.0,0.0,1.0,0.59,1.0,0.11,0.5875
11708852,53869234,True,True,1.0,0.0,0.91,0.74,0.83,0.09,0.69625
11708852,56291112,True,False,0.79,0.0,0.91,0.77,1.0,0.17,0.5800000000000001
11708852,61775119,True,False,0.21,0.0,1.0,0.59,1.0,0.12,0.49
11621328,11953376,True,False,0.21,0.55,1.0,0.82,1.0,0.07,0.58125
11621328,11926841,False,True,0.0,0.67,1.0,0.89,1.0,0.14,0.5875
11621328,11945572,True,True,0.21,0.64,1.0,0.85,1.0,0.23,0.7412500000000001
11621328,11931495,False,False,0.21,0.2,1.0,0.65,1.0,0.21,0.40875
11621328,11926683,True,False,0.21,0.55,1.0,0.63,1.0,0.2,0.57375
11621328,12349982,False,False,0.21,0.7,0.92,0.82,0.86,0.17,0.45999999999999996
11621328,11867290,False,False,1.0,0.82,1.0,0.59,1.0,0.27,0.585
11621328,11926946,False,False,0.0,0.5,1.0,0.79,1.0,0.17,0.4325
11621328,13036277,True,True,1.0,0.7,1.0,0.8,1.0,0.27,0.84625
11621328,11679083,True,True,1.0,0.89,0.92,0.74,1.0,0.3,0.8562500000000001
11621328,11899990,True,True,1.0,0.58,1.0,0.78,1.0,0.24,0.8250000000000001
11621328,11653706,True,False,1.0,0.2,1.0,0.67,1.0,0.2,0.63375
11621328,11899805,True,False,0.0,0.9,1.0,0.79,1.0,0.16,0.60625
11621328,11701648,True,False,0.21,0.64,1.0,0.86,1.0,0.23,0.6175
11621328,11901625,True,False,0.21,0.82,1.0,0.79,1.0,0.22,0.63
11621328,24460182,True,False,1.0,0.33,0.82,0.88,1.0,0.16,0.64875
11621328,11928590,False,True,1.0,0.2,0.09,0.74,1.0,0.16,0.52375
11621328,13315566,True,False,1.0,1.0,1.0,0.78,1.0,0.2,0.7475
11621328,11926544,False,True,0.21,0.36,1.0,0.64,1.0,0.15,0.545
11621328,11668872,True,False,1.0,0.9,0.92,0.8,0.86,0.17,0.70625
11621328,13370884,True,True,1.0,0.1,1.0,0.9,1.0,0.15,0.76875
11621328,11899496,False,False,1.0,0.82,1.0,0.86,1.0,0.22,0.6124999999999999
11621328,15120213,True,False,1.0,0.89,1.0,0.7,1.0,0.17,0.72
11621328,11928379,True,False,1.0,0.67,1.0,0.74,1.0,0.21,0.7025
11621328,13327152,True,True,1.0,0.78,0.91,0.69,1.0,0.32,0.8375000000000001
11621328,13369994,True,True,1.0,0.89,0.82,0.79,1.0,0.14,0.83
11621328,11676428,True,True,0.0,0.2,0.82,0.82,1.0,0.15,0.62375
11621328,13090819,True,False,0.21,0.1,0.55,0.64,0.67,0.06,0.40375
11621328,13074995,True,False,1.0,1.0,1.0,0.8,1.0,0.24,0.755
11621328,13031295,True,False,1.0,0.89,1.0,0.82,1.0,0.22,0.74125
11621328,13073313,False,True,1.0,0.0,0.55,0.81,0.67,0.1,0.51625
11621328,11927042,False,True,1.0,0.27,1.0,0.8,1.0,0.29,0.67
11621328,11927092,True,False,1.0,0.67,1.0,0.72,1.0,0.26,0.7062499999999999
11621328,11931589,False,False,1.0,0.73,0.27,0.73,1.0,0.21,0.4925
11621328,11928411,True,False,1.0,0.82,1.0,0.74,1.0,0.28,0.73
11621328,12344554,True,False,1.0,0.67,0.92,0.89,0.86,0.2,0.6925
11621328,11942185,False,True,0.21,0.18,1.0,0.51,1.0,0.14,0.5049999999999999
11621328,12330255,True,False,1.0,0.58,1.0,0.94,1.0,0.24,0.72
11621328,11931677,True,True,1.0,0.45,1.0,0.8,1.0,0.21,0.8075
11621328,22748742,False,False,0.21,0.44,1.0,0.71,1.0,0.29,0.45625
11621328,12348840,False,False,0.0,0.3,1.0,0.63,1.0,0.29,0.4025
11621328,12345055,True,False,1.0,0.73,0.91,0.72,1.0,0.2,0.6950000000000001
11621328,12330315,False,True,0.21,0.67,1.0,0.75,1.0,0.13,0.595
11621328,12283203,False,True,1.0,0.64,0.82,0.8,1.0,0.24,0.6875
11621328,12272072,False,True,1.0,0.58,1.0,0.7,1.0,0.21,0.68625
11621328,11972872,True,False,1.0,0.18,1.0,0.71,1.0,0.15,0.6300000000000001
11621328,12271843,False,True,1.0,0.73,1.0,0.82,1.0,0.24,0.72375
11621328,12274866,False,False,1.0,0.3,1.0,0.73,1.0,0.2,0.5287499999999999
11621328,12303301,False,False,0.21,0.36,0.91,0.79,1.0,0.22,0.43625
11621328,12344029,True,False,1.0,0.27,1.0,0.59,1.0,0.17,0.6287499999999999
11621328,12279096,True,False,0.21,0.1,1.0,0.95,1.0,0.21,0.55875
11621328,11947336,False,False,0.21,0.18,1.0,0.79,1.0,0.23,0.42625
11621328,11932841,False,False,0.21,0.82,0.91,0.65,1.0,0.18,0.47125
11621328,12255528,False,False,0.21,0.64,0.91,0.76,1.0,0.13,0.45625
11621328,11933003,False,False,1.0,0.18,1.0,0.8,1.0,0.13,0.5137499999999999
11621328,11939727,False,False,0.0,0.64,1.0,0.55,1.0,0.26,0.43125
11621328,12282782,False,True,1.0,0.5,1.0,0.8,1.0,0.24,0.6925
11621328,11964246,True,False,1.0,0.64,1.0,0.79,1.0,0.16,0.69875
11621328,12299110,False,True,1.0,0.45,1.0,0.69,1.0,0.1,0.655
11621328,12278532,False,False,0.21,0.09,1.0,0.74,1.0,0.12,0.395
11621328,12343961,True,True,1.0,0.36,1.0,0.83,1.0,0.21,0.7999999999999999
11621328,11942091,False,False,0.0,0.73,1.0,0.7,1.0,0.15,0.44749999999999995
11621328,11942072,False,True,1.0,0.09,0.02,0.7,1.0,0.09,0.48749999999999993
11621328,11947650,True,True,1.0,0.2,0.91,0.81,1.0,0.17,0.76125
11621328,11944676,True,False,1.0,0.64,1.0,0.86,1.0,0.15,0.70625
11621328,11933093,False,False,0.21,0.2,0.0,0.78,0.83,0.21,0.27875
11621328,12343020,True,False,1.0,0.73,1.0,0.84,1.0,0.23,0.7250000000000001
11621328,11947599,True,False,1.0,0.27,1.0,0.79,1.0,0.15,0.6512500000000001
11621328,12344110,True,False,1.0,0.73,1.0,0.8,1.0,0.15,0.7100000000000001
11621328,12255427,True,False,1.0,0.18,1.0,0.66,1.0,0.22,0.6325
11621328,11933587,True,False,0.21,0.58,0.91,0.65,1.0,0.26,0.5762499999999999
11621328,12278699,False,True,1.0,0.5,1.0,0.84,1.0,0.2,0.6925
11621328,11954823,True,False,1.0,0.58,1.0,0.89,1.0,0.16,0.70375
11621328,12753211,True,False,0.21,0.7,1.0,0.8,1.0,0.21,0.615
11621328,12344629,False,False,0.21,0.73,1.0,0.7,1.0,0.21,0.48124999999999996
11621328,11954897,False,True,0.21,0.18,1.0,0.8,1.0,0.11,0.5375
11621328,12303699,True,False,1.0,0.18,1.0,0.55,1.0,0.14,0.60875
11621328,12344984,True,True,0.21,0.44,0.92,0.82,0.86,0.15,0.675
11621328,12345522,False,True,1.0,0.3,1.0,0.8,1.0,0.21,0.66375
11621328,11901448,True,False,0.21,0.78,0.92,0.78,0.86,0.19,0.5925000000000001
11621328,12348191,True,True,0.21,0.6,1.0,0.55,1.0,0.17,0.69125
11621328,12345813,False,False,0.21,0.7,1.0,0.81,1.0,0.23,0.49374999999999997
11621328,12359604,False,False,0.21,0.78,1.0,0.79,1.0,0.17,0.49375
11621328,12345743,False,True,1.0,1.0,0.3,0.58,1.0,0.23,0.63875
11621328,17864793,False,True,0.0,0.5,1.0,0.77,1.0,0.17,0.5549999999999999
11621328,12345006,False,False,0.0,0.73,1.0,0.58,1.0,0.19,0.4375
11621328,23166880,False,True,1.0,0.56,1.0,0.74,1.0,0.12,0.6775
11621328,12348265,True,False,0.21,0.7,1.0,0.87,1.0,0.13,0.61375
11621328,23166520,False,True,1.0,0.44,1.0,0.84,1.0,0.09,0.67125
11621328,12345854,False,False,1.0,0.8,1.0,0.83,1.0,0.17,0.6
11621328,12348922,True,False,0.21,0.5,0.92,0.71,1.0,0.18,0.565
11621328,57489018,False,False,0.21,0.11,0.64,0.7,1.0,0.1,0.34500000000000003
11621328,38274951,True,False,0.21,0.22,1.0,0.81,1.0,0.14,0.5475
11621328,12432933,True,True,1.0,0.6,1.0,0.75,1.0,0.25,0.825
11621328,24445801,False,True,1.0,0.3,1.0,0.86,1.0,0.17,0.66625
11621328,24530218,False,False,0.21,0.4,1.0,0.56,1.0,0.18,0.41875
11621328,24432605,False,False,0.21,0.4,1.0,0.84,1.0,0.2,0.45625
11621328,12346418,False,False,1.0,0.5,1.0,0.81,1.0,0.17,0.56
11621328,12348171,True,True,0.21,0.67,1.0,0.83,1.0,0.27,0.7475
11621328,22529314,True,False,0.21,0.4,1.0,0.77,1.0,0.21,0.57375
11621328,15114811,False,True,1.0,0.6,1.0,0.84,1.0,0.2,0.7050000000000001
11621328,47120523,False,True,1.0,0.11,0.73,0.7,1.0,0.12,0.5825
11621328,15112897,True,False,1.0,0.67,1.0,0.92,1.0,0.22,0.72625
11621328,15114560,True,False,1.0,0.44,1.0,0.81,1.0,0.14,0.67375
11621328,15120535,True,False,0.21,0.6,1.0,0.92,1.0,0.37,0.6375000000000001
11621328,22739044,False,False,0.0,0.44,1.0,0.79,1.0,0.26,0.43625
11621328,16351011,False,False,0.0,0.11,1.0,0.75,1.0,0.15,0.37625000000000003
11621328,16589318,True,False,0.21,0.5,1.0,0.83,1.0,0.16,0.5875
11621328,17223141,True,False,1.0,0.5,1.0,0.89,1.0,0.16,0.69375
11621328,17263567,True,False,1.0,0.44,1.0,0.71,1.0,0.19,0.6675000000000001
11621328,17911757,True,False,1.0,0.44,1.0,0.44,1.0,0.19,0.63375
11621328,20541729,False,False,0.21,0.56,1.0,0.86,1.0,0.21,0.48
11621328,37045921,True,False,1.0,0.2,1.0,0.69,1.0,0.14,0.62875
11621328,38553239,False,False,0.21,0.2,1.0,0.6,1.0,0.13,0.3925
11621328,21048907,False,False,0.21,0.56,1.0,0.84,1.0,0.24,0.48124999999999996
11621328,22817670,True,False,0.21,0.56,1.0,0.8,1.0,0.14,0.58875
11621328,24672560,True,False,1.0,0.4,1.0,0.71,1.0,0.14,0.6562499999999999
11621328,22449157,False,False,1.0,0.44,0.73,0.81,1.0,0.03,0.50125
11621328,22513966,False,False,0.21,0.56,1.0,0.8,1.0,0.23,0.47500000000000003
11621328,22567271,False,False,0.0,0.4,1.0,0.73,1.0,0.28,0.42625
11621328,22738787,True,False,0.21,0.44,1.0,0.91,1.0,0.29,0.6062500000000001
11621328,22748378,False,False,0.0,0.4,1.0,0.68,1.0,0.33,0.42625
11621328,22737572,False,False,0.21,0.44,0.91,0.74,0.83,0.14,0.40875
11621328,22737728,False,True,1.0,0.4,1.0,0.86,1.0,0.17,0.67875
11621328,22778156,False,True,1.0,0.56,1.0,0.73,1.0,0.24,0.69125
11621328,22802671,False,False,0.0,0.44,1.0,0.76,1.0,0.24,0.43000000000000005
11621328,21697226,True,False,1.0,0.3,1.0,0.71,1.0,0.21,0.6525
11621328,22787251,False,False,1.0,0.4,1.0,0.79,1.0,0.13,0.5399999999999999
11621328,22817877,False,False,0.0,0.44,1.0,0.55,1.0,0.23,0.4025
11621328,22881504,False,False,0.0,0.4,1.0,0.8,1.0,0.28,0.43500000000000005
11621328,22865741,False,False,1.0,0.44,0.91,0.75,0.83,0.13,0.5075000000000001
11621328,22834498,True,False,0.0,0.33,1.0,0.75,1.0,0.29,0.54625
11621328,22865035,False,False,1.0,0.11,0.64,0.76,0.67,0.11,0.41124999999999995
11621328,22896597,False,False,0.0,0.44,1.0,0.87,1.0,0.21,0.44
11621328,22916892,False,False,0.21,0.44,1.0,0.59,1.0,0.19,0.42874999999999996
11621328,22895119,False,True,1.0,0.3,1.0,0.81,1.0,0.27,0.6724999999999999
11621328,23037500,False,False,0.21,0.56,1.0,0.77,1.0,0.11,0.45625
11621328,23111722,False,False,0.0,0.4,1.0,0.92,1.0,0.18,0.4375
11621328,22895714,True,False,0.21,0.44,1.0,0.81,1.0,0.13,0.57375
11621328,22834383,True,False,0.21,0.56,1.0,0.85,1.0,0.19,0.6012500000000001
11621328,22923138,False,True,1.0,0.56,1.0,0.71,1.0,0.19,0.6825
11621328,23172027,False,False,0.21,0.44,1.0,0.78,1.0,0.2,0.45375
11621328,24416908,True,False,0.0,0.44,1.0,0.62,1.0,0.19,0.5312500000000001
11621328,24430386,False,True,0.21,0.44,0.73,0.71,1.0,0.14,0.5287499999999999
11621328,24417143,False,False,0.21,0.4,1.0,0.77,1.0,0.24,0.4525
11621328,24431251,True,False,1.0,0.4,1.0,0.71,1.0,0.22,0.6662499999999999
11621328,24460126,True,False,1.0,0.33,0.91,0.7,1.0,0.09,0.62875
11621328,24430807,False,False,0.21,0.44,1.0,0.81,1.0,0.22,0.46
11621328,24461416,False,False,1.0,0.33,0.91,0.8,1.0,0.14,0.5225
11621328,24412967,False,False,0.21,0.4,0.82,0.58,1.0,0.09,0.38749999999999996
11621328,24501790,False,False,1.0,0.44,1.0,0.73,1.0,0.08,0.53125
11621328,24502165,True,False,0.21,0.44,1.0,0.93,1.0,0.2,0.5975
11621328,24485944,False,True,1.0,0.3,0.91,0.76,0.83,0.14,0.6174999999999999
11621328,24461172,False,False,1.0,0.11,1.0,0.69,1.0,0.13,0.49125
11621328,24512567,True,False,0.21,0.44,1.0,0.82,1.0,0.19,0.5825
11621328,22890813,False,True,1.0,0.44,1.0,0.75,1.0,0.14,0.6662499999999999
11621328,24431272,False,False,1.0,0.33,0.73,0.6,1.0,0.21,0.48375
11621328,24586103,True,False,1.0,0.4,1.0,0.82,1.0,0.19,0.67625
11621328,24575025,True,False,1.0,0.44,1.0,0.82,1.0,0.19,0.68125
11621328,24606672,True,False,0.21,0.44,1.0,0.83,1.0,0.11,0.5737500000000001
11621328,24617981,False,False,0.21,0.44,1.0,0.89,1.0,0.17,0.46375
11621328,24635635,True,False,0.21,0.44,1.0,0.85,1.0,0.21,0.58875
11621328,24618864,True,False,1.0,0.4,1.0,0.75,1.0,0.26,0.67625
11621328,24634137,True,False,0.21,0.4,1.0,0.67,1.0,0.3,0.5724999999999999
11621328,24634621,True,False,0.21,0.44,1.0,0.82,1.0,0.22,0.5862499999999999
11621328,24529441,False,False,0.21,0.2,1.0,0.8,1.0,0.18,0.42375
11621328,24685186,True,False,0.21,0.33,1.0,0.8,1.0,0.23,0.57125
11621328,22529102,True,False,0.0,0.44,1.0,0.68,1.0,0.19,0.5387500000000001
11621328,24666903,False,True,0.21,0.44,0.91,0.64,1.0,0.12,0.54
11621328,24672469,True,False,1.0,0.11,0.91,0.79,1.0,0.14,0.61875
11621328,24655348,True,False,1.0,0.44,1.0,0.79,1.0,0.1,0.66625
11621328,24673735,True,False,1.0,0.11,0.91,0.67,1.0,0.2,0.61125
11621328,24655546,True,False,1.0,0.44,1.0,0.86,1.0,0.12,0.6775
11621328,25848641,False,False,1.0,0.2,1.0,0.82,1.0,0.18,0.5249999999999999
11621328,25888697,False,False,0.21,0.33,0.91,0.83,1.0,0.17,0.43125
11621328,25907131,True,False,1.0,0.4,0.85,0.87,0.75,0.13,0.625
11621328,26036460,True,False,1.0,0.4,1.0,0.69,1.0,0.1,0.6487499999999999
11621328,30404299,True,False,0.21,0.33,1.0,0.77,1.0,0.24,0.5687500000000001
11621328,30477998,False,False,1.0,0.22,1.0,0.77,1.0,0.2,0.5237499999999999
11621328,32011667,True,False,0.21,0.33,1.0,0.9,1.0,0.21,0.5812499999999999
11621328,34738362,True,False,1.0,0.33,1.0,0.87,1.0,0.26,0.6825
11621328,35979660,True,True,0.21,0.2,1.0,0.76,1.0,0.19,0.67
11621328,37303802,True,False,0.21,0.2,1.0,0.77,1.0,0.16,0.5425
11621328,37417707,True,False,0.21,0.2,1.0,0.82,1.0,0.08,0.5387500000000001
11621328,37516374,True,False,0.21,0.2,1.0,0.72,1.0,0.18,0.53875
11621328,38176350,True,False,0.21,0.2,1.0,0.81,1.0,0.09,0.5387500000000001
11621328,38270618,False,False,0.0,0.2,1.0,0.82,1.0,0.19,0.40125
11621328,38292651,False,False,0.21,0.2,1.0,0.71,1.0,0.16,0.41000000000000003
11621328,38360501,False,True,0.0,0.22,1.0,0.84,1.0,0.22,0.5349999999999999
11621328,38542766,True,False,0.21,0.22,1.0,0.75,1.0,0.18,0.5449999999999999
11621328,39850829,True,False,0.0,0.2,1.0,0.92,1.0,0.14,0.5325
11621328,48990529,False,False,0.0,0.11,1.0,0.87,1.0,0.14,0.39
11621328,39718140,True,False,1.0,0.11,1.0,0.86,1.0,0.13,0.6375
11621328,41147164,False,False,0.0,0.22,1.0,0.85,1.0,0.15,0.40249999999999997
11621328,41737956,True,False,1.0,0.1,1.0,0.75,1.0,0.2,0.63125
11621328,42071139,True,False,0.21,0.22,1.0,0.78,1.0,0.16,0.54625
11621328,42070610,False,False,0.0,0.11,0.82,0.73,1.0,0.11,0.34625
11621328,42169074,False,False,0.21,0.22,1.0,0.81,1.0,0.12,0.42000000000000004
11621328,58418337,True,False,0.21,0.11,0.18,0.73,0.17,0.0,0.3
11621328,42997657,True,False,1.0,0.11,0.91,0.66,0.83,0.15,0.5825
11621328,43652596,False,True,1.0,0.1,1.0,0.77,1.0,0.25,0.64
11621328,43869993,False,False,0.0,0.11,1.0,0.93,1.0,0.23,0.40875
11621328,43925569,True,False,0.0,0.1,1.0,0.73,1.0,0.14,0.49625
11621328,43949902,True,False,0.21,0.1,1.0,0.58,1.0,0.11,0.5
11621328,43950172,False,False,0.21,0.1,1.0,0.67,1.0,0.12,0.3875
11621328,43950507,True,False,0.21,0.1,1.0,0.57,1.0,0.24,0.515
11621328,44118667,True,False,0.21,0.1,1.0,0.73,1.0,0.21,0.53125
11621328,44710847,False,False,0.0,0.1,1.0,0.64,1.0,0.08,0.35250000000000004
11621328,44701390,True,False,1.0,0.11,1.0,0.76,1.0,0.12,0.62375
11621328,46327415,True,False,1.0,0.11,1.0,0.89,1.0,0.05,0.63125
11621328,45024864,False,False,1.0,0.1,1.0,0.87,1.0,0.22,0.52375
11621328,46322477,True,False,1.0,0.1,0.91,0.8,1.0,0.11,0.6150000000000001
11621328,46152143,False,False,0.21,0.1,1.0,0.67,1.0,0.16,0.3925
11621328,46746173,False,True,1.0,0.11,1.0,0.69,1.0,0.14,0.6174999999999999
11621328,48057955,True,False,0.21,0.11,1.0,0.72,1.0,0.15,0.52375
11621328,48615138,True,False,1.0,0.11,1.0,0.69,1.0,0.17,0.62125
11621328,50539607,True,False,0.21,0.11,1.0,0.46,1.0,0.19,0.49625
11621328,53869234,True,False,0.21,0.11,0.91,0.75,0.83,0.08,0.48625
11621328,56291112,True,True,0.0,0.11,0.91,0.77,1.0,0.15,0.6175
11621328,61775119,True,True,1.0,0.11,1.0,0.78,1.0,0.14,0.7537499999999999
11953376,12349982,False,False,1.0,0.45,0.92,0.89,0.86,0.12,0.53
11953376,13036277,True,False,0.21,0.6,1.0,0.84,1.0,0.23,0.6100000000000001
11953376,24460182,True,False,0.21,0.1,0.82,0.76,1.0,0.11,0.49999999999999994
11953376,13315566,True,False,0.21,0.55,1.0,0.84,1.0,0.15,0.59375
11953376,13370884,True,False,0.21,0.25,1.0,0.87,1.0,0.16,0.56125
11953376,15120213,True,False,0.21,0.45,1.0,0.81,1.0,0.11,0.5725000000000001
11953376,13327152,True,False,0.21,0.67,0.91,0.84,1.0,0.09,0.59
11953376,13369994,True,False,0.21,0.6,0.82,0.89,1.0,0.21,0.5912499999999999
11953376,13090819,True,False,1.0,0.25,0.55,0.56,0.67,0.07,0.5125000000000001
11953376,13074995,True,False,0.21,0.55,1.0,0.78,1.0,0.23,0.5962500000000001
11953376,13031295,True,True,0.21,0.6,1.0,0.85,1.0,0.2,0.7325
11953376,13073313,False,False,0.21,0.0,0.55,0.7,0.67,0.03,0.26999999999999996
11953376,12344554,True,False,0.21,0.73,0.92,0.77,0.86,0.14,0.57875
11953376,12330255,True,False,0.21,0.64,1.0,0.86,1.0,0.28,0.62375
11953376,22748742,False,False,1.0,0.2,1.0,0.84,1.0,0.05,0.51125
11953376,12348840,False,False,0.79,0.33,1.0,0.76,1.0,0.17,0.50625
11953376,12345055,True,False,0.21,0.5,0.91,0.67,1.0,0.2,0.56125
11953376,12330315,False,False,1.0,0.73,1.0,0.72,1.0,0.16,0.57625
11953376,12283203,False,False,0.21,0.7,0.82,0.93,1.0,0.16,0.47750000000000004
11953376,12272072,False,False,0.21,0.64,1.0,0.83,1.0,0.17,0.48125
11953376,11972872,True,False,0.21,0.5,1.0,0.85,1.0,0.13,0.58625
11953376,12271843,False,False,0.21,0.8,1.0,0.93,1.0,0.22,0.52
11953376,12274866,False,False,0.21,0.33,1.0,0.84,1.0,0.26,0.45499999999999996
11953376,12303301,False,False,1.0,0.4,0.91,0.73,1.0,0.1,0.5175
11953376,12344029,True,False,0.21,0.44,1.0,0.69,1.0,0.18,0.565
11953376,12279096,True,False,1.0,0.25,1.0,0.84,1.0,0.16,0.65625
11953376,12255528,False,False,1.0,0.7,0.91,0.88,1.0,0.08,0.57125
11953376,12282782,False,False,0.21,0.7,1.0,0.9,1.0,0.22,0.50375
11953376,11964246,True,False,0.21,0.7,1.0,0.89,1.0,0.15,0.6187500000000001
11953376,12299110,False,False,0.21,0.67,1.0,0.65,1.0,0.13,0.45749999999999996
11953376,12278532,False,False,1.0,0.38,1.0,0.71,1.0,0.16,0.53125
11953376,12343961,True,False,0.21,0.56,1.0,0.89,1.0,0.12,0.5975
11953376,12343020,True,True,0.21,0.8,1.0,0.8,1.0,0.2,0.75125
11953376,12344110,True,True,0.21,0.8,1.0,0.76,1.0,0.16,0.74125
11953376,12255427,True,False,0.21,0.5,1.0,0.78,1.0,0.13,0.5775
11953376,12278699,False,False,0.21,0.7,1.0,0.89,1.0,0.18,0.4975
11953376,11954823,True,False,0.21,0.64,1.0,0.73,1.0,0.23,0.6012500000000001
11953376,12753211,True,True,1.0,0.45,1.0,0.8,1.0,0.3,0.81875
11953376,12344629,False,False,1.0,0.8,1.0,0.8,1.0,0.12,0.59
11953376,11954897,False,False,1.0,0.5,1.0,0.77,1.0,0.12,0.54875
11953376,12303699,True,False,0.21,0.5,1.0,0.67,1.0,0.11,0.56125
11953376,12344984,True,False,1.0,0.33,0.92,0.92,0.86,0.16,0.64875
11953376,12345522,False,False,0.21,0.33,1.0,0.92,1.0,0.07,0.44125
11953376,12348191,True,False,1.0,0.5,1.0,0.65,1.0,0.18,0.66625
11953376,12345813,False,True,1.0,0.45,1.0,0.82,1.0,0.18,0.68125
11953376,12359604,False,False,1.0,0.36,1.0,0.8,1.0,0.18,0.5425
11953376,12345743,False,False,0.21,0.55,0.3,0.71,1.0,0.12,0.36125
11953376,17864793,False,False,0.79,0.27,1.0,0.73,1.0,0.18,0.49625
11953376,12345006,False,False,0.79,0.5,1.0,0.53,1.0,0.17,0.49875
11953376,23166880,False,False,0.21,0.3,1.0,0.72,1.0,0.13,0.42
11953376,12348265,True,False,1.0,0.45,1.0,0.74,1.0,0.19,0.6725000000000001
11953376,23166520,False,False,0.21,0.33,1.0,0.89,1.0,0.06,0.43625
11953376,12345854,False,True,0.21,0.55,1.0,0.93,1.0,0.2,0.61125
11953376,12348922,True,False,1.0,0.56,0.92,0.85,1.0,0.17,0.6875
11953376,57489018,False,False,1.0,0.12,0.64,0.66,1.0,0.07,0.43625
11953376,38274951,True,False,1.0,0.25,1.0,0.86,1.0,0.15,0.6575000000000001
11953376,12432933,True,False,0.21,0.36,1.0,0.89,1.0,0.15,0.57625
11953376,24445801,False,False,0.21,0.09,1.0,0.8,1.0,0.1,0.4
11953376,24530218,False,True,1.0,0.3,1.0,0.65,1.0,0.16,0.6387499999999999
11953376,24432605,False,True,1.0,0.18,1.0,0.91,1.0,0.1,0.6487499999999999
11953376,12346418,False,False,0.21,0.4,1.0,0.87,1.0,0.15,0.45375
11953376,12348171,True,False,1.0,0.27,1.0,0.92,1.0,0.18,0.67125
11953376,22529314,True,True,1.0,0.18,1.0,0.91,1.0,0.17,0.7825
11953376,15114811,False,False,0.21,0.36,1.0,0.84,1.0,0.14,0.44375
11953376,47120523,False,False,0.21,0.12,0.73,0.84,1.0,0.13,0.37875
11953376,15112897,True,False,0.21,0.27,1.0,0.75,1.0,0.14,0.54625
11953376,15114560,True,False,0.21,0.2,1.0,0.84,1.0,0.12,0.54625
